user_id,gender,age,married,has_children,home_airport,session_duration_mins,page_clicks,flight_booked,hotel_booked,flight_discount,flight_discount_amount,hotel_discount,hotel_discount_amount,cancellation,seats,checked_bags,base_fare_usd,nights,rooms,hotel_per_room_usd,flight_distance_km,trip_id,session_id,discounted_flight_proportion,discounted_hotel_proportion,checked_bags_proportion,bargain_hunter_index,hotel_booked_proportion,flight_booked_proportion,cancellation_rate,booking_rate,avg_flight_distance
550599,F,54.0,1,1,BFM,18.63,149,2,0,0,0.0,1,0.03,0,2.0,1.0,52.63,0.0,0.0,0.0,309.05,3,8,0.0,0.0,0.5,0.0,0.0,0.67,0.0,0.38,154.53
550627,F,71.0,1,0,PNE,7.62,61,0,0,0,0.0,1,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
550703,F,69.0,1,0,SJC,8.61,69,0,1,0,0.0,0,0.0,0,0.0,0.0,0.0,4.0,1.0,18.57,0.0,2,7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.29,0.0
550711,F,17.0,0,0,LGA,18.03,146,1,1,0,0.0,0,0.0,0,1.0,0.0,5.62,1.0,1.0,62.88,66.04,2,8,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,66.04
550752,F,49.0,1,1,CLT,13.58,109,2,2,1,0.02,1,0.02,0,2.0,0.0,105.97,6.0,2.0,7.0,682.51,3,10,0.5,0.5,0.0,0.5,0.67,0.67,0.0,0.3,341.26
550754,F,52.0,1,1,TUL,18.2,146,3,3,1,0.0,0,0.0,0,3.0,1.0,55.97,14.0,3.0,75.3,429.6,4,10,0.33,0.0,0.33,0.17,0.75,0.75,0.0,0.4,143.2
550796,F,34.0,0,1,NZY,10.32,82,1,3,2,0.04,1,0.01,0,2.0,1.0,76.83,18.0,4.0,62.62,212.99,5,8,2.0,0.33,1.0,1.17,0.6,0.2,0.0,0.62,212.99
550804,M,47.0,1,1,DAL,11.49,94,1,1,1,0.01,0,0.0,0,1.0,0.0,54.45,1.0,1.0,22.5,296.27,2,8,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.25,296.27
550805,F,40.0,0,0,SFO,16.36,133,5,4,2,0.04,1,0.02,0,5.0,4.0,155.12,14.0,5.0,61.88,1073.85,7,8,0.4,0.25,0.8,0.32,0.57,0.71,0.0,0.88,214.77
550830,F,78.0,1,0,ATL,15.53,124,0,1,1,0.03,0,0.0,0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,2,7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.29,0.0
550868,F,48.0,1,0,NIP,7.13,57,1,1,0,0.0,0,0.0,0,1.0,0.0,17.67,1.0,1.0,39.25,100.35,2,8,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,100.35
550871,F,48.0,1,1,RND,15.66,128,3,3,3,0.06,1,0.01,0,3.0,1.0,151.37,6.0,3.0,59.88,867.64,4,8,1.0,0.33,0.33,0.67,0.75,0.75,0.0,0.5,289.21
550887,F,17.0,0,1,LGA,17.01,138,0,2,1,0.01,0,0.0,0,0.0,0.0,0.0,30.0,2.0,32.11,0.0,3,9,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.33,0.0
550904,F,47.0,1,0,JFK,14.48,118,4,4,1,0.01,1,0.02,0,4.0,2.0,157.57,7.0,4.0,83.5,906.12,5,8,0.25,0.25,0.5,0.25,0.8,0.8,0.0,0.62,226.53
550973,F,43.0,0,0,YIP,16.39,132,4,4,1,0.02,1,0.02,0,4.0,3.0,66.38,6.0,4.0,44.8,356.51,5,10,0.25,0.25,0.75,0.25,0.8,0.8,0.0,0.5,89.13
550985,F,47.0,0,0,LRD,8.98,73,1,1,1,0.01,2,0.03,0,1.0,0.0,71.39,1.0,1.0,20.14,394.49,2,7,1.0,2.0,0.0,1.5,0.5,0.5,0.0,0.29,394.49
551023,F,57.0,0,0,DEN,12.99,104,4,2,2,0.02,1,0.01,0,4.0,2.0,369.22,5.0,2.0,47.71,1998.29,5,7,0.5,0.5,0.5,0.5,0.4,0.8,0.0,0.71,499.57
551032,F,36.0,0,0,JFK,15.95,127,3,3,2,0.04,1,0.01,0,3.0,1.0,102.18,17.0,3.0,59.88,601.56,4,8,0.67,0.33,0.33,0.5,0.75,0.75,0.0,0.5,200.52
551042,F,45.0,1,0,LAX,16.79,134,3,5,3,0.05,2,0.02,0,3.0,1.0,206.38,13.0,5.0,110.5,1136.01,6,8,1.0,0.4,0.33,0.7,0.83,0.5,0.0,0.75,378.67
551051,F,48.0,0,1,YXU,11.23,90,0,1,0,0.0,3,0.04,0,0.0,0.0,0.0,9.0,1.0,8.75,0.0,2,8,0.0,3.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
551088,F,46.0,0,0,SJC,15.49,123,2,4,1,0.02,0,0.0,0,2.0,0.0,181.42,16.0,5.0,109.25,1003.82,5,8,0.5,0.0,0.0,0.25,0.8,0.4,0.0,0.62,501.91
551116,F,40.0,0,0,YOW,8.39,67,2,2,1,0.01,0,0.0,0,2.0,2.0,138.31,11.0,2.0,55.0,807.95,3,8,0.5,0.0,1.0,0.25,0.67,0.67,0.0,0.38,403.98
551166,F,31.0,1,0,LAX,13.26,107,1,2,4,0.06,0,0.0,0,1.0,1.0,62.25,10.0,3.0,41.25,351.45,3,8,4.0,0.0,1.0,2.0,0.67,0.33,0.0,0.38,351.45
551210,F,17.0,0,1,PHF,13.81,111,0,0,3,0.05,1,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
551211,F,28.0,1,1,TUL,10.66,86,0,0,1,0.03,1,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
551217,F,38.0,0,0,DAL,30.23,244,4,4,2,0.06,1,0.01,0,4.0,1.0,150.84,22.0,4.0,71.25,797.11,5,8,0.5,0.25,0.25,0.38,0.8,0.8,0.0,0.62,199.28
551237,F,43.0,0,0,TUL,10.56,85,2,1,1,0.02,1,0.01,0,2.0,1.0,76.85,1.0,1.0,14.12,420.88,3,8,0.5,1.0,0.5,0.75,0.33,0.67,0.0,0.38,210.44
551241,M,29.0,0,0,LAX,14.39,116,2,2,1,0.01,0,0.0,0,2.0,1.0,126.89,8.0,2.0,39.38,739.54,4,8,0.5,0.0,0.5,0.25,0.5,0.5,0.0,0.5,369.77
551245,F,24.0,1,1,LAX,7.83,63,0,0,0,0.0,1,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
551278,F,41.0,1,0,AUS,12.75,101,2,1,1,0.02,2,0.01,0,2.0,0.0,95.3,1.0,1.0,18.75,531.99,3,8,0.5,2.0,0.0,1.25,0.33,0.67,0.0,0.38,265.99
551282,F,55.0,1,0,OAK,13.92,110,4,4,2,0.04,1,0.01,0,4.0,3.0,97.06,8.0,4.0,67.38,564.16,5,8,0.5,0.25,0.75,0.38,0.8,0.8,0.0,0.62,141.04
551331,F,50.0,1,1,YWG,13.86,113,3,3,2,0.04,1,0.01,0,4.0,3.0,150.22,9.0,4.0,42.75,677.67,4,8,0.67,0.33,1.0,0.5,0.75,0.75,0.0,0.5,225.89
551340,F,35.0,1,0,PWM,12.16,98,1,1,1,0.02,2,0.03,0,2.0,2.0,21.33,5.0,2.0,33.62,54.98,3,8,1.0,2.0,2.0,1.5,0.33,0.33,0.0,0.38,54.98
551359,F,45.0,0,0,DEN,20.1,163,3,5,1,0.03,0,0.0,0,3.0,3.0,128.32,24.0,6.0,88.12,743.72,6,8,0.33,0.0,1.0,0.17,0.83,0.5,0.0,0.75,247.91
551430,F,43.0,0,1,YVR,12.54,101,1,1,1,0.01,0,0.0,0,1.0,1.0,94.83,1.0,1.0,7.0,561.46,2,7,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.29,561.46
551431,F,22.0,0,0,SAN,15.18,123,0,0,1,0.01,1,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
551448,F,47.0,1,0,GRR,19.5,158,3,2,2,0.05,2,0.02,0,4.0,1.0,193.31,2.0,2.0,28.75,814.36,4,8,0.67,1.0,0.33,0.83,0.5,0.75,0.0,0.5,271.45
551468,F,52.0,0,0,OAK,18.84,152,4,4,0,0.0,0,0.0,0,4.0,2.0,230.96,18.0,4.0,92.75,1284.56,5,8,0.0,0.0,0.5,0.0,0.8,0.8,0.0,0.62,321.14
551473,F,78.0,1,0,AUS,14.57,119,0,1,0,0.0,2,0.02,0,0.0,0.0,0.0,2.0,1.0,18.0,0.0,2,8,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
551486,F,18.0,0,1,ORD,10.82,87,1,1,2,0.02,1,0.04,0,2.0,0.0,96.32,1.0,2.0,24.89,259.69,2,9,2.0,1.0,0.0,1.5,0.5,0.5,0.0,0.22,259.69
551488,F,36.0,0,0,STL,11.14,89,0,1,1,0.02,2,0.06,0,0.0,0.0,0.0,12.0,2.0,14.57,0.0,2,7,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.29,0.0
551501,F,67.0,1,0,BAD,8.4,68,0,0,4,0.04,2,0.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
551549,F,58.0,0,1,YTZ,15.73,128,3,2,1,0.02,0,0.0,0,3.0,0.0,85.36,2.0,2.0,31.5,515.38,4,8,0.33,0.0,0.0,0.17,0.5,0.75,0.0,0.5,171.79
551560,F,37.0,0,1,MSP,12.32,99,1,1,4,0.05,1,0.01,0,1.0,0.0,61.2,1.0,1.0,19.25,308.45,2,8,4.0,1.0,0.0,2.5,0.5,0.5,0.0,0.25,308.45
551567,F,50.0,1,0,LAX,16.53,133,5,5,1,0.04,0,0.0,0,5.0,4.0,397.88,19.0,5.0,151.71,2130.28,6,7,0.2,0.0,0.8,0.1,0.83,0.83,0.0,0.86,426.06
551576,F,18.0,0,0,TLH,12.59,102,1,1,0,0.0,3,0.03,0,1.0,1.0,24.75,3.0,1.0,10.38,134.48,2,8,0.0,3.0,1.0,1.5,0.5,0.5,0.0,0.25,134.48
551600,F,18.0,0,0,BOS,10.66,86,1,1,4,0.1,0,0.0,0,2.0,1.0,105.88,7.0,2.0,45.75,312.2,2,8,4.0,0.0,1.0,2.0,0.5,0.5,0.0,0.25,312.2
551615,F,30.0,1,0,OFF,21.74,174,1,1,3,0.06,2,0.04,0,1.0,0.0,29.48,4.0,1.0,14.5,163.28,3,8,3.0,2.0,0.0,2.5,0.33,0.33,0.0,0.38,163.28
551620,F,30.0,0,0,UGN,10.66,86,2,2,4,0.11,2,0.04,0,2.0,0.0,91.83,6.0,3.0,20.75,496.72,4,8,2.0,1.0,0.0,1.5,0.5,0.5,0.0,0.5,248.36
551622,M,58.0,1,0,SKF,18.58,150,1,1,0,0.0,2,0.01,0,1.0,0.0,203.7,11.0,1.0,45.0,1185.26,2,7,0.0,2.0,0.0,1.0,0.5,0.5,0.0,0.29,1185.26
551627,F,32.0,0,0,PVD,11.09,90,2,1,0,0.0,0,0.0,0,2.0,3.0,55.62,4.0,1.0,14.38,319.36,3,8,0.0,0.0,1.5,0.0,0.33,0.67,0.0,0.38,159.68
551662,F,46.0,0,0,SAN,10.34,85,1,1,1,0.01,1,0.02,0,1.0,0.0,64.98,3.0,1.0,12.38,394.28,2,8,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.25,394.28
551665,F,55.0,0,1,FTW,15.87,129,3,4,1,0.01,1,0.01,0,3.0,1.0,134.34,16.0,4.0,86.5,722.92,5,8,0.33,0.25,0.33,0.29,0.8,0.6,0.0,0.62,240.97
551671,F,24.0,0,1,YAV,10.19,81,0,0,1,0.02,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
551681,F,31.0,0,0,YXD,9.75,79,1,1,1,0.01,3,0.04,0,1.0,1.0,75.87,1.0,1.0,8.57,394.16,2,7,1.0,3.0,1.0,2.0,0.5,0.5,0.0,0.29,394.16
551685,M,67.0,1,0,RND,12.91,103,1,1,2,0.06,2,0.02,0,1.0,0.0,36.88,3.0,1.0,28.12,216.73,2,8,2.0,2.0,0.0,2.0,0.5,0.5,0.0,0.25,216.73
551718,F,33.0,0,1,BWI,17.76,141,2,3,1,0.01,0,0.0,0,4.0,1.0,45.82,20.0,5.0,73.88,159.49,4,8,0.5,0.0,0.5,0.25,0.75,0.5,0.0,0.5,79.74
551729,F,17.0,0,0,YVR,11.45,93,1,1,0,0.0,1,0.01,0,1.0,0.0,67.6,1.0,1.0,18.25,390.3,2,8,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.25,390.3
551804,M,45.0,1,0,SAT,12.68,102,3,4,4,0.04,2,0.04,0,3.0,0.0,171.88,14.0,5.0,136.86,928.79,5,7,1.33,0.5,0.0,0.92,0.8,0.6,0.0,0.71,309.6
551834,F,55.0,1,0,CLE,16.91,136,2,2,0,0.0,1,0.01,0,2.0,0.0,29.54,8.0,2.0,88.88,170.55,4,8,0.0,0.5,0.0,0.25,0.5,0.5,0.0,0.5,85.28
551847,F,37.0,1,0,DCA,10.23,82,2,2,2,0.03,1,0.01,0,2.0,1.0,65.58,13.0,2.0,46.25,352.94,3,8,1.0,0.5,0.5,0.75,0.67,0.67,0.0,0.38,176.47
551890,F,32.0,0,0,YXE,12.68,103,3,3,1,0.01,3,0.03,0,4.0,3.0,192.01,8.0,3.0,167.12,844.11,5,8,0.33,1.0,1.0,0.67,0.6,0.6,0.0,0.62,281.37
551908,F,23.0,0,0,BAD,15.02,122,0,0,1,0.02,3,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
551914,F,51.0,0,0,YYC,11.77,94,2,2,0,0.0,0,0.0,0,2.0,2.0,146.59,2.0,2.0,44.38,806.19,3,8,0.0,0.0,1.0,0.0,0.67,0.67,0.0,0.38,403.1
551935,F,69.0,1,0,FTW,10.72,86,0,1,1,0.01,1,0.04,0,0.0,0.0,0.0,8.0,1.0,33.75,0.0,2,8,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
551963,F,38.0,0,0,FTW,12.21,97,4,3,4,0.04,2,0.02,0,6.0,4.0,275.06,4.0,5.0,53.75,956.52,5,8,1.0,0.67,1.0,0.83,0.6,0.8,0.0,0.62,239.13
551967,F,41.0,1,0,OFF,11.54,93,1,2,1,0.01,0,0.0,0,1.0,1.0,51.38,5.0,3.0,42.29,253.71,3,7,1.0,0.0,1.0,0.5,0.67,0.33,0.0,0.43,253.71
551978,F,17.0,0,1,HOU,9.56,76,1,2,0,0.0,0,0.0,0,1.0,3.0,51.83,8.0,2.0,28.25,287.02,3,8,0.0,0.0,3.0,0.0,0.67,0.33,0.0,0.38,287.02
551990,F,18.0,0,0,IAD,15.8,127,2,3,1,0.01,0,0.0,0,3.0,0.0,139.5,20.0,4.0,48.22,779.7,4,9,0.5,0.0,0.0,0.25,0.75,0.5,0.0,0.44,389.85
552036,F,55.0,1,1,YMX,26.84,215,1,1,3,0.08,0,0.0,0,3.0,0.0,32.36,4.0,3.0,20.78,62.31,2,9,3.0,0.0,0.0,1.5,0.5,0.5,0.0,0.22,62.31
552088,F,29.0,0,0,MCI,19.69,158,2,3,2,0.06,1,0.01,0,2.0,0.0,68.79,10.0,3.0,38.0,366.51,4,8,1.0,0.33,0.0,0.67,0.75,0.5,0.0,0.5,183.26
552165,F,57.0,1,1,BFL,8.84,71,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
552172,F,54.0,1,1,LSV,11.5,93,2,3,1,0.02,2,0.03,0,2.0,0.0,149.42,10.0,3.0,66.67,1178.66,4,6,0.5,0.67,0.0,0.58,0.75,0.5,0.0,0.67,589.33
552192,F,38.0,0,0,LAX,15.68,127,3,4,0,0.0,0,0.0,0,3.0,1.0,133.65,8.0,4.0,71.29,1008.92,5,7,0.0,0.0,0.33,0.0,0.8,0.6,0.0,0.71,336.31
552209,F,51.0,0,0,IND,7.47,60,1,0,2,0.02,2,0.01,0,3.0,1.0,52.46,0.0,0.0,0.0,103.54,2,8,2.0,0.0,1.0,0.0,0.0,0.5,0.0,0.25,103.54
552302,F,24.0,0,0,LAX,14.51,116,0,0,1,0.01,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
552303,F,56.0,1,0,OKC,17.96,144,3,4,1,0.01,0,0.0,0,3.0,2.0,75.01,24.0,4.0,75.88,423.15,5,8,0.33,0.0,0.67,0.17,0.8,0.6,0.0,0.62,141.05
552313,F,45.0,0,0,LAX,15.25,123,4,3,1,0.02,1,0.01,0,5.0,4.0,125.71,12.0,4.0,90.67,593.34,5,6,0.25,0.33,1.0,0.29,0.6,0.8,0.0,0.83,148.33
552314,F,53.0,1,1,SAN,10.14,81,3,2,2,0.03,1,0.02,0,3.0,1.0,238.82,6.0,2.0,31.62,1334.11,5,8,0.67,0.5,0.33,0.58,0.4,0.6,0.0,0.62,444.7
552345,M,41.0,1,1,SJC,10.74,86,2,2,0,0.0,2,0.04,0,2.0,1.0,169.25,2.0,2.0,65.43,989.81,3,7,0.0,1.0,0.5,0.5,0.67,0.67,0.0,0.43,494.9
552348,F,57.0,1,0,LUF,22.84,184,4,4,0,0.0,2,0.04,0,4.0,2.0,203.3,7.0,4.0,113.62,1160.82,5,8,0.0,0.5,0.5,0.25,0.8,0.8,0.0,0.62,290.2
552363,F,32.0,1,0,YXE,15.28,124,3,3,0,0.0,2,0.02,0,3.0,3.0,120.33,8.0,3.0,77.62,821.22,4,8,0.0,0.67,1.0,0.33,0.75,0.75,0.0,0.5,273.74
552364,F,37.0,1,1,OMA,10.68,86,0,1,1,0.01,2,0.03,0,0.0,0.0,0.0,4.0,1.0,49.88,0.0,2,8,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
552366,F,39.0,0,0,RNO,7.54,60,1,2,1,0.02,1,0.02,0,1.0,1.0,109.64,4.0,2.0,76.33,645.04,3,6,1.0,0.5,1.0,0.75,0.67,0.33,0.0,0.5,645.04
552372,F,49.0,1,0,YOW,13.46,108,2,2,0,0.0,0,0.0,0,2.0,1.0,59.99,2.0,2.0,29.62,347.36,3,8,0.0,0.0,0.5,0.0,0.67,0.67,0.0,0.38,173.68
552384,F,59.0,0,0,LGA,14.94,120,3,3,3,0.04,1,0.01,0,3.0,2.0,149.86,7.0,3.0,150.88,857.79,4,8,1.0,0.33,0.67,0.67,0.75,0.75,0.0,0.5,285.93
552414,F,32.0,0,0,LSV,16.15,128,4,4,1,0.05,2,0.02,0,4.0,1.0,176.18,13.0,4.0,78.38,1004.63,5,8,0.25,0.5,0.25,0.38,0.8,0.8,0.0,0.62,251.16
552432,F,49.0,1,0,JFK,17.13,138,3,3,1,0.03,0,0.0,0,4.0,2.0,153.09,7.0,4.0,110.43,647.33,4,7,0.33,0.0,0.67,0.17,0.75,0.75,0.0,0.57,215.78
552440,F,56.0,1,1,SJC,10.68,87,2,2,1,0.02,0,0.0,0,2.0,1.0,85.46,4.0,2.0,16.62,505.88,3,8,0.5,0.0,0.5,0.25,0.67,0.67,0.0,0.38,252.94
552473,F,39.0,0,0,YUL,19.46,157,3,1,0,0.0,0,0.0,0,3.0,1.0,273.51,1.0,1.0,10.0,1495.3,4,8,0.0,0.0,0.33,0.0,0.25,0.75,0.0,0.5,498.43
552487,F,50.0,1,0,NBG,15.51,124,1,2,1,0.02,1,0.01,0,1.0,0.0,59.56,4.0,2.0,41.38,304.58,3,8,1.0,0.5,0.0,0.75,0.67,0.33,0.0,0.38,304.58
552506,F,50.0,1,0,YAV,10.55,85,1,0,2,0.06,0,0.0,0,1.0,0.0,51.1,0.0,0.0,0.0,270.44,2,8,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,270.44
552532,F,54.0,1,1,LAX,19.51,156,2,2,1,0.01,1,0.01,0,5.0,1.0,108.69,4.0,5.0,45.62,286.43,3,8,0.5,0.5,0.5,0.5,0.67,0.67,0.0,0.38,143.22
552535,F,49.0,1,0,LGA,12.1,97,3,3,0,0.0,1,0.04,0,4.0,1.0,105.54,9.0,4.0,28.14,371.64,4,7,0.0,0.33,0.33,0.17,0.75,0.75,0.0,0.57,123.88
552558,F,52.0,1,1,YVR,18.64,150,2,4,0,0.0,2,0.01,0,2.0,2.0,111.04,17.0,4.0,65.62,595.78,5,8,0.0,0.5,1.0,0.25,0.8,0.4,0.0,0.62,297.89
552573,M,36.0,1,1,PIE,7.04,57,1,1,2,0.05,0,0.0,0,1.0,1.0,65.65,1.0,1.0,37.43,413.73,2,7,2.0,0.0,1.0,1.0,0.5,0.5,0.0,0.29,413.73
552597,F,28.0,0,0,LAX,14.6,117,2,1,1,0.01,0,0.0,0,2.0,1.0,90.08,7.0,1.0,19.29,479.26,3,7,0.5,0.0,0.5,0.25,0.33,0.67,0.0,0.43,239.63
552598,F,53.0,1,1,SAN,15.24,123,3,2,2,0.03,1,0.01,0,4.0,1.0,133.62,2.0,2.0,26.44,673.09,4,9,0.67,0.5,0.33,0.58,0.5,0.75,0.0,0.44,224.36
552613,F,43.0,0,1,PNE,14.99,120,4,4,3,0.03,0,0.0,0,4.0,0.0,136.29,11.0,4.0,107.62,1017.23,5,8,0.75,0.0,0.0,0.38,0.8,0.8,0.0,0.62,254.31
552623,F,18.0,0,1,AUS,6.27,50,0,0,0,0.0,2,0.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
552642,F,43.0,1,0,LUF,19.18,154,3,3,2,0.04,2,0.02,0,3.0,2.0,119.2,5.0,3.0,154.75,668.66,4,8,0.67,0.67,0.67,0.67,0.75,0.75,0.0,0.5,222.89
552643,F,45.0,1,1,YXE,19.89,161,3,3,1,0.01,1,0.03,0,3.0,0.0,119.41,5.0,3.0,72.25,647.39,4,8,0.33,0.33,0.0,0.33,0.75,0.75,0.0,0.5,215.8
552649,F,27.0,0,0,PNE,12.27,100,2,2,1,0.02,0,0.0,0,3.0,1.0,82.83,3.0,3.0,41.38,444.24,3,8,0.5,0.0,0.5,0.25,0.67,0.67,0.0,0.38,222.12
552653,F,59.0,1,0,PHL,22.53,182,2,2,2,0.02,2,0.02,0,2.0,0.0,18.96,6.0,2.0,28.25,107.42,3,8,1.0,1.0,0.0,1.0,0.67,0.67,0.0,0.38,53.71
552661,F,30.0,0,0,DAL,16.77,134,3,3,3,0.04,2,0.02,0,3.0,2.0,65.76,10.0,3.0,46.12,448.28,4,8,1.0,0.67,0.67,0.83,0.75,0.75,0.0,0.5,149.43
552726,F,60.0,1,1,YYJ,9.28,76,0,1,4,0.06,1,0.01,0,0.0,0.0,0.0,4.0,3.0,7.56,0.0,2,9,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.22,0.0
552732,F,44.0,0,0,YVR,18.17,146,2,2,2,0.02,2,0.03,0,2.0,2.0,114.37,7.0,2.0,91.75,636.17,3,8,1.0,1.0,1.0,1.0,0.67,0.67,0.0,0.38,318.08
552734,F,52.0,0,1,BNA,17.0,136,4,3,2,0.03,0,0.0,0,4.0,4.0,161.77,8.0,3.0,39.88,922.13,5,8,0.5,0.0,1.0,0.25,0.6,0.8,0.0,0.62,230.53
552760,F,53.0,1,0,LGA,13.08,106,3,1,1,0.04,1,0.02,0,3.0,2.0,151.4,2.0,1.0,23.88,838.93,4,8,0.33,1.0,0.67,0.67,0.25,0.75,0.0,0.5,279.64
552763,M,43.0,1,0,OMA,16.45,133,3,2,3,0.06,1,0.01,0,3.0,3.0,112.7,2.0,2.0,22.88,620.96,4,8,1.0,0.5,1.0,0.75,0.5,0.75,0.0,0.5,206.99
552775,F,21.0,0,0,YYC,18.03,145,2,3,2,0.02,0,0.0,0,2.0,2.0,99.96,6.0,4.0,62.25,561.78,4,8,1.0,0.0,1.0,0.5,0.75,0.5,0.0,0.5,280.89
552809,F,34.0,0,0,BNA,15.21,124,3,3,1,0.02,3,0.04,0,3.0,2.0,136.04,12.0,3.0,65.38,742.94,5,8,0.33,1.0,0.67,0.67,0.6,0.6,0.0,0.62,247.65
552861,F,45.0,1,0,LGA,14.52,119,1,1,2,0.07,1,0.02,0,2.0,0.0,118.38,2.0,2.0,13.0,344.82,2,6,2.0,1.0,0.0,1.5,0.5,0.5,0.0,0.33,344.82
552904,F,48.0,0,1,JFK,15.71,126,4,4,2,0.04,4,0.05,0,5.0,2.0,120.81,13.0,5.0,68.0,594.01,5,8,0.5,1.0,0.5,0.75,0.8,0.8,0.0,0.62,148.5
552929,F,30.0,0,0,MEM,17.96,145,3,4,1,0.02,0,0.0,0,3.0,3.0,66.44,17.0,5.0,77.38,350.26,5,8,0.33,0.0,1.0,0.17,0.8,0.6,0.0,0.62,116.75
552944,M,52.0,0,0,ATL,12.15,97,2,2,0,0.0,1,0.01,0,2.0,2.0,132.38,4.0,2.0,114.43,799.2,3,7,0.0,0.5,1.0,0.25,0.67,0.67,0.0,0.43,399.6
552945,F,45.0,0,0,CLE,20.12,162,4,4,1,0.02,0,0.0,0,4.0,2.0,70.04,14.0,5.0,91.75,612.37,6,8,0.25,0.0,0.5,0.12,0.67,0.67,0.0,0.75,153.09
553017,F,43.0,0,0,SJC,21.87,177,4,5,1,0.02,0,0.0,0,6.0,2.0,268.45,17.0,8.0,166.5,1448.82,6,8,0.25,0.0,0.5,0.12,0.83,0.67,0.0,0.75,362.2
553054,M,25.0,0,0,LGA,8.61,69,1,1,0,0.0,0,0.0,0,1.0,0.0,154.75,9.0,1.0,13.71,878.58,2,7,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.29,878.58
553139,F,41.0,0,0,STL,13.28,108,2,2,1,0.01,0,0.0,0,2.0,3.0,102.33,3.0,2.0,75.86,567.28,3,7,0.5,0.0,1.5,0.25,0.67,0.67,0.0,0.43,283.64
553151,F,47.0,1,1,OFF,12.28,99,3,2,0,0.0,1,0.01,0,3.0,3.0,135.24,13.0,2.0,17.25,769.16,5,8,0.0,0.5,1.0,0.25,0.4,0.6,0.0,0.62,256.38
553208,F,25.0,0,0,RIC,18.08,146,0,1,0,0.0,2,0.02,0,0.0,0.0,0.0,9.0,1.0,6.56,0.0,2,9,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.22,0.0
553219,F,48.0,1,0,IAD,19.87,160,4,5,2,0.04,2,0.06,0,4.0,3.0,135.13,18.0,7.0,90.22,907.58,6,9,0.5,0.4,0.75,0.45,0.83,0.67,0.0,0.67,226.89
553220,F,58.0,0,1,BFL,23.86,192,3,4,3,0.03,0,0.0,0,3.0,0.0,56.16,11.0,5.0,78.88,324.37,5,8,1.0,0.0,0.0,0.5,0.8,0.6,0.0,0.62,108.12
553231,F,48.0,1,1,MKE,11.35,91,2,2,0,0.0,1,0.01,0,2.0,0.0,6.38,5.0,2.0,40.43,37.04,3,7,0.0,0.5,0.0,0.25,0.67,0.67,0.0,0.43,18.52
553245,M,26.0,0,1,ORF,16.18,131,1,1,2,0.02,1,0.01,0,1.0,0.0,10.71,11.0,1.0,23.5,58.3,2,8,2.0,1.0,0.0,1.5,0.5,0.5,0.0,0.25,58.3
